ts_utc,notional_src,provider,landed_dst,cost_bps,rank,source_ok,error
2026-09-13T00:05:18.163315+00:00,1000,KiwiBank,34802.05,453.61,5,True,
2026-09-13T00:05:18.163315+00:00,1000,OFX,34526.94,529.08,6,True,
2026-09-13T00:05:18.163315+00:00,1000,PayPal,34456.49,548.4,7,True,
2026-09-13T00:05:18.163315+00:00,5000,Wise,181149.1,61.97,1,True,
2026-09-13T00:05:18.163315+00:00,5000,ASB NZ,178598.72,201.88,2,True,
2026-09-13T00:05:18.163315+00:00,5000,Westpac NZ,177986.5,235.47,3,True,
2026-09-13T00:05:18.163315+00:00,5000,BNZ,177801.5,245.62,4,True,
2026-09-13T00:05:18.163315+00:00,5000,KiwiBank,176851.25,297.75,5,True,
2026-09-13T00:05:18.163315+00:00,5000,OFX,174312.14,437.05,6,True,
2026-09-13T00:05:18.163315+00:00,5000,PayPal,173252.64,495.18,7,True,
2026-09-13T00:05:18.163315+00:00,25000,Wise,905915.49,60.1,1,True,
2026-09-13T00:05:18.163315+00:00,25000,ASB NZ,893708.72,194.04,2,True,
2026-09-13T00:05:18.163315+00:00,25000,Westpac NZ,889932.5,235.47,3,True,
2026-09-13T00:05:18.163315+00:00,25000,BNZ,889007.5,245.62,4,True,
2026-09-13T00:05:18.163315+00:00,25000,KiwiBank,887097.25,266.58,5,True,
2026-09-13T00:05:18.163315+00:00,25000,OFX,881295.0,330.24,6,True,
2026-09-13T00:05:18.163315+00:00,25000,PayPal,867233.38,484.53,7,True,
2026-09-13T00:05:18.163315+00:00,50000,Wise,1812118.58,58.52,1,True,
2026-09-13T00:05:18.163315+00:00,50000,ASB NZ,1787596.22,193.06,2,True,
2026-09-13T00:05:18.163315+00:00,50000,Westpac NZ,1779865.0,235.47,3,True,
2026-09-13T00:05:18.163315+00:00,50000,BNZ,1778015.0,245.62,4,True,
2026-09-13T00:05:18.163315+00:00,50000,KiwiBank,1774904.75,262.68,5,True,
2026-09-13T00:05:18.163315+00:00,50000,OFX,1762590.0,330.24,6,True,
2026-09-13T01:05:21.803217+00:00,200,Wise,7205.28,115.75,1,True,
2026-09-13T01:05:21.803217+00:00,200,Westpac NZ,7119.46,233.48,2,True,
2026-09-13T01:05:21.803217+00:00,200,BNZ,7112.06,243.63,3,True,
2026-09-13T01:05:21.803217+00:00,200,ASB NZ,6972.32,435.33,4,True,
2026-09-13T01:05:21.803217+00:00,200,PayPal,6697.26,812.66,5,True,
2026-09-13T01:05:21.803217+00:00,200,KiwiBank,6392.21,1231.13,6,True,
2026-09-13T01:05:21.803217+00:00,1000,Wise,36196.4,69.11,1,True,
2026-09-13T01:05:21.803217+00:00,1000,Westpac NZ,35597.3,233.48,2,True,
2026-09-13T01:05:21.803217+00:00,1000,ASB NZ,35576.72,239.13,3,True,
2026-09-13T01:05:21.803217+00:00,1000,BNZ,35560.3,243.63,4,True,
2026-09-13T01:05:21.803217+00:00,1000,KiwiBank,34802.05,451.67,5,True,
2026-09-13T01:05:21.803217+00:00,1000,OFX,34526.94,527.15,6,True,
2026-09-13T01:05:21.803217+00:00,1000,PayPal,34456.49,546.48,7,True,
2026-09-13T01:05:21.803217+00:00,5000,Wise,181149.1,59.94,1,True,
2026-09-13T01:05:21.803217+00:00,5000,ASB NZ,178598.72,199.89,2,True,
2026-09-13T01:05:21.803217+00:00,5000,Westpac NZ,177986.5,233.48,3,True,
2026-09-13T01:05:21.803217+00:00,5000,BNZ,177801.5,243.63,4,True,
2026-09-13T01:05:21.803217+00:00,5000,KiwiBank,176851.25,295.78,5,True,
2026-09-13T01:05:21.803217+00:00,5000,OFX,174312.14,435.1,6,True,
2026-09-13T01:05:21.803217+00:00,5000,PayPal,173252.64,493.24,7,True,
2026-09-13T01:05:21.803217+00:00,25000,Wise,905915.49,58.08,1,True,
2026-09-13T01:05:21.803217+00:00,25000,ASB NZ,893708.72,192.04,2,True,
2026-09-13T01:05:21.803217+00:00,25000,Westpac NZ,889932.5,233.48,3,True,
2026-09-13T01:05:21.803217+00:00,25000,BNZ,889007.5,243.63,4,True,
2026-09-13T01:05:21.803217+00:00,25000,KiwiBank,887097.25,264.6,5,True,
2026-09-13T01:05:21.803217+00:00,25000,OFX,881295.0,328.28,6,True,
2026-09-13T01:05:21.803217+00:00,25000,PayPal,867233.38,482.59,7,True,
2026-09-13T01:05:21.803217+00:00,50000,Wise,1812118.58,56.5,1,True,
2026-09-13T01:05:21.803217+00:00,50000,ASB NZ,1787596.22,191.06,2,True,
2026-09-13T01:05:21.803217+00:00,50000,Westpac NZ,1779865.0,233.48,3,True,
2026-09-13T01:05:21.803217+00:00,50000,BNZ,1778015.0,243.63,4,True,
2026-09-13T01:05:21.803217+00:00,50000,KiwiBank,1774904.75,260.7,5,True,
2026-09-13T01:05:21.803217+00:00,50000,OFX,1762590.0,328.28,6,True,
2026-09-13T02:05:17.577515+00:00,200,Wise,7205.28,115.75,1,True,
2026-09-13T02:05:17.577515+00:00,200,Westpac NZ,7119.46,233.48,2,True,
2026-09-13T02:05:17.577515+00:00,200,BNZ,7112.06,243.63,3,True,
2026-09-13T02:05:17.577515+00:00,200,ASB NZ,6972.32,435.33,4,True,
2026-09-13T02:05:17.577515+00:00,200,PayPal,6697.26,812.66,5,True,
2026-09-13T02:05:17.577515+00:00,200,KiwiBank,6392.21,1231.13,6,True,
2026-09-13T02:05:17.577515+00:00,1000,Wise,36196.4,69.11,1,True,
2026-09-13T02:05:17.577515+00:00,1000,Westpac NZ,35597.3,233.48,2,True,
2026-09-13T02:05:17.577515+00:00,1000,ASB NZ,35576.72,239.13,3,True,
2026-09-13T02:05:17.577515+00:00,1000,BNZ,35560.3,243.63,4,True,
2026-09-13T02:05:17.577515+00:00,1000,KiwiBank,34802.05,451.67,5,True,
2026-09-13T02:05:17.577515+00:00,1000,OFX,34526.94,527.15,6,True,
2026-09-13T02:05:17.577515+00:00,1000,PayPal,34456.49,546.48,7,True,
2026-09-13T02:05:17.577515+00:00,5000,Wise,181149.1,59.94,1,True,
2026-09-13T02:05:17.577515+00:00,5000,ASB NZ,178598.72,199.89,2,True,
2026-09-13T02:05:17.577515+00:00,5000,Westpac NZ,177986.5,233.48,3,True,
2026-09-13T02:05:17.577515+00:00,5000,BNZ,177801.5,243.63,4,True,
2026-09-13T02:05:17.577515+00:00,5000,KiwiBank,176851.25,295.78,5,True,
2026-09-13T02:05:17.577515+00:00,5000,OFX,174312.14,435.1,6,True,
2026-09-13T02:05:17.577515+00:00,5000,PayPal,173252.64,493.24,7,True,
2026-09-13T02:05:17.577515+00:00,25000,Wise,905915.49,58.08,1,True,
2026-09-13T02:05:17.577515+00:00,25000,ASB NZ,893708.72,192.04,2,True,
2026-09-13T02:05:17.577515+00:00,25000,Westpac NZ,889932.5,233.48,3,True,
2026-09-13T02:05:17.577515+00:00,25000,BNZ,889007.5,243.63,4,True,
2026-09-13T02:05:17.577515+00:00,25000,KiwiBank,887097.25,264.6,5,True,
2026-09-13T02:05:17.577515+00:00,25000,OFX,881295.0,328.28,6,True,
2026-09-13T02:05:17.577515+00:00,25000,PayPal,867233.38,482.59,7,True,
2026-09-13T02:05:17.577515+00:00,50000,Wise,1812118.58,56.5,1,True,
2026-09-13T02:05:17.577515+00:00,50000,ASB NZ,1787596.22,191.06,2,True,
2026-09-13T02:05:17.577515+00:00,50000,Westpac NZ,1779865.0,233.48,3,True,
2026-09-13T02:05:17.577515+00:00,50000,BNZ,1778015.0,243.63,4,True,
2026-09-13T02:05:17.577515+00:00,50000,KiwiBank,1774904.75,260.7,5,True,
2026-09-13T02:05:17.577515+00:00,50000,OFX,1762590.0,328.28,6,True,
2026-09-13T03:05:16.034021+00:00,200,Wise,7205.28,115.75,1,True,
2026-09-13T03:05:16.034021+00:00,200,Westpac NZ,7119.46,233.48,2,True,
2026-09-13T03:05:16.034021+00:00,200,BNZ,7112.06,243.63,3,True,
2026-09-13T03:05:16.034021+00:00,200,ASB NZ,6972.32,435.33,4,True,
2026-09-13T03:05:16.034021+00:00,200,PayPal,6697.26,812.66,5,True,
2026-09-13T03:05:16.034021+00:00,200,KiwiBank,6392.21,1231.13,6,True,
2026-09-13T03:05:16.034021+00:00,1000,Wise,36196.4,69.11,1,True,
2026-09-13T03:05:16.034021+00:00,1000,Westpac NZ,35597.3,233.48,2,True,
2026-09-13T03:05:16.034021+00:00,1000,ASB NZ,35576.72,239.13,3,True,
2026-09-13T03:05:16.034021+00:00,1000,BNZ,35560.3,243.63,4,True,
2026-09-13T03:05:16.034021+00:00,1000,KiwiBank,34802.05,451.67,5,True,
2026-09-13T03:05:16.034021+00:00,1000,OFX,34526.94,527.15,6,True,
2026-09-13T03:05:16.034021+00:00,1000,PayPal,34456.49,546.48,7,True,
2026-09-13T03:05:16.034021+00:00,5000,Wise,181149.1,59.94,1,True,
2026-09-13T03:05:16.034021+00:00,5000,ASB NZ,178598.72,199.89,2,True,
2026-09-13T03:05:16.034021+00:00,5000,Westpac NZ,177986.5,233.48,3,True,
2026-09-13T03:05:16.034021+00:00,5000,BNZ,177801.5,243.63,4,True,
2026-09-13T03:05:16.034021+00:00,5000,KiwiBank,176851.25,295.78,5,True,
2026-09-13T03:05:16.034021+00:00,5000,OFX,174312.14,435.1,6,True,
2026-09-13T03:05:16.034021+00:00,5000,PayPal,173252.64,493.24,7,True,
2026-09-13T03:05:16.034021+00:00,25000,Wise,905915.49,58.08,1,True,
2026-09-13T03:05:16.034021+00:00,25000,ASB NZ,893708.72,192.04,2,True,
2026-09-13T03:05:16.034021+00:00,25000,Westpac NZ,889932.5,233.48,3,True,
2026-09-13T03:05:16.034021+00:00,25000,BNZ,889007.5,243.63,4,True,
2026-09-13T03:05:16.034021+00:00,25000,KiwiBank,887097.25,264.6,5,True,
2026-09-13T03:05:16.034021+00:00,25000,OFX,881295.0,328.28,6,True,
2026-09-13T03:05:16.034021+00:00,25000,PayPal,867233.38,482.59,7,True,
2026-09-13T03:05:16.034021+00:00,50000,Wise,1812118.58,56.5,1,True,
2026-09-13T03:05:16.034021+00:00,50000,ASB NZ,1787596.22,191.06,2,True,
2026-09-13T03:05:16.034021+00:00,50000,Westpac NZ,1779865.0,233.48,3,True,
2026-09-13T03:05:16.034021+00:00,50000,BNZ,1778015.0,243.63,4,True,
2026-09-13T03:05:16.034021+00:00,50000,KiwiBank,1774904.75,260.7,5,True,
2026-09-13T03:05:16.034021+00:00,50000,OFX,1762590.0,328.28,6,True,
2026-09-13T04:05:17.782663+00:00,200,Wise,7205.28,115.75,1,True,
2026-09-13T04:05:17.782663+00:00,200,Westpac NZ,7119.46,233.48,2,True,
2026-09-13T04:05:17.782663+00:00,200,BNZ,7112.06,243.63,3,True,
2026-09-13T04:05:17.782663+00:00,200,ASB NZ,6972.32,435.33,4,True,
2026-09-13T04:05:17.782663+00:00,200,PayPal,6697.26,812.66,5,True,
2026-09-13T04:05:17.782663+00:00,200,KiwiBank,6392.21,1231.13,6,True,
2026-09-13T04:05:17.782663+00:00,1000,Wise,36196.4,69.11,1,True,
2026-09-13T04:05:17.782663+00:00,1000,Westpac NZ,35597.3,233.48,2,True,
2026-09-13T04:05:17.782663+00:00,1000,ASB NZ,35576.72,239.13,3,True,
2026-09-13T04:05:17.782663+00:00,1000,BNZ,35560.3,243.63,4,True,
2026-09-13T04:05:17.782663+00:00,1000,KiwiBank,34802.05,451.67,5,True,
2026-09-13T04:05:17.782663+00:00,1000,OFX,34526.94,527.15,6,True,
2026-09-13T04:05:17.782663+00:00,1000,PayPal,34456.49,546.48,7,True,
2026-09-13T04:05:17.782663+00:00,5000,Wise,181149.1,59.94,1,True,
2026-09-13T04:05:17.782663+00:00,5000,ASB NZ,178598.72,199.89,2,True,
2026-09-13T04:05:17.782663+00:00,5000,Westpac NZ,177986.5,233.48,3,True,
2026-09-13T04:05:17.782663+00:00,5000,BNZ,177801.5,243.63,4,True,
2026-09-13T04:05:17.782663+00:00,5000,KiwiBank,176851.25,295.78,5,True,
2026-09-13T04:05:17.782663+00:00,5000,OFX,174312.14,435.1,6,True,
2026-09-13T04:05:17.782663+00:00,5000,PayPal,173252.64,493.24,7,True,
2026-09-13T04:05:17.782663+00:00,25000,Wise,905915.49,58.08,1,True,
2026-09-13T04:05:17.782663+00:00,25000,ASB NZ,893708.72,192.04,2,True,
2026-09-13T04:05:17.782663+00:00,25000,Westpac NZ,889932.5,233.48,3,True,
2026-09-13T04:05:17.782663+00:00,25000,BNZ,889007.5,243.63,4,True,
2026-09-13T04:05:17.782663+00:00,25000,KiwiBank,887097.25,264.6,5,True,
2026-09-13T04:05:17.782663+00:00,25000,OFX,881295.0,328.28,6,True,
2026-09-13T04:05:17.782663+00:00,25000,PayPal,867233.38,482.59,7,True,
2026-09-13T04:05:17.782663+00:00,50000,Wise,1812118.58,56.5,1,True,
2026-09-13T04:05:17.782663+00:00,50000,ASB NZ,1787596.22,191.06,2,True,
2026-09-13T04:05:17.782663+00:00,50000,Westpac NZ,1779865.0,233.48,3,True,
2026-09-13T04:05:17.782663+00:00,50000,BNZ,1778015.0,243.63,4,True,
2026-09-13T04:05:17.782663+00:00,50000,KiwiBank,1774904.75,260.7,5,True,
2026-09-13T04:05:17.782663+00:00,50000,OFX,1762590.0,328.28,6,True,
2026-09-13T05:05:15.920466+00:00,200,Wise,7205.28,115.75,1,True,
2026-09-13T05:05:15.920466+00:00,200,Westpac NZ,7119.46,233.48,2,True,
2026-09-13T05:05:15.920466+00:00,200,BNZ,7112.06,243.63,3,True,
2026-09-13T05:05:15.920466+00:00,200,ASB NZ,6972.32,435.33,4,True,
2026-09-13T05:05:15.920466+00:00,200,PayPal,6697.26,812.66,5,True,
2026-09-13T05:05:15.920466+00:00,200,KiwiBank,6392.21,1231.13,6,True,
2026-09-13T05:05:15.920466+00:00,1000,Wise,36196.4,69.11,1,True,
2026-09-13T05:05:15.920466+00:00,1000,Westpac NZ,35597.3,233.48,2,True,
2026-09-13T05:05:15.920466+00:00,1000,ASB NZ,35576.72,239.13,3,True,
2026-09-13T05:05:15.920466+00:00,1000,BNZ,35560.3,243.63,4,True,
2026-09-13T05:05:15.920466+00:00,1000,KiwiBank,34802.05,451.67,5,True,
2026-09-13T05:05:15.920466+00:00,1000,OFX,34526.94,527.15,6,True,
2026-09-13T05:05:15.920466+00:00,1000,PayPal,34456.49,546.48,7,True,
2026-09-13T05:05:15.920466+00:00,5000,Wise,181149.1,59.94,1,True,
2026-09-13T05:05:15.920466+00:00,5000,ASB NZ,178598.72,199.89,2,True,
2026-09-13T05:05:15.920466+00:00,5000,Westpac NZ,177986.5,233.48,3,True,
2026-09-13T05:05:15.920466+00:00,5000,BNZ,177801.5,243.63,4,True,
2026-09-13T05:05:15.920466+00:00,5000,KiwiBank,176851.25,295.78,5,True,
2026-09-13T05:05:15.920466+00:00,5000,OFX,174312.14,435.1,6,True,
2026-09-13T05:05:15.920466+00:00,5000,PayPal,173252.64,493.24,7,True,
2026-09-13T05:05:15.920466+00:00,25000,Wise,905915.49,58.08,1,True,
2026-09-13T05:05:15.920466+00:00,25000,ASB NZ,893708.72,192.04,2,True,
2026-09-13T05:05:15.920466+00:00,25000,Westpac NZ,889932.5,233.48,3,True,
2026-09-13T05:05:15.920466+00:00,25000,BNZ,889007.5,243.63,4,True,
2026-09-13T05:05:15.920466+00:00,25000,KiwiBank,887097.25,264.6,5,True,
2026-09-13T05:05:15.920466+00:00,25000,OFX,881295.0,328.28,6,True,
2026-09-13T05:05:15.920466+00:00,25000,PayPal,867233.38,482.59,7,True,
2026-09-13T05:05:15.920466+00:00,50000,Wise,1812118.58,56.5,1,True,
2026-09-13T05:05:15.920466+00:00,50000,ASB NZ,1787596.22,191.06,2,True,
2026-09-13T05:05:15.920466+00:00,50000,Westpac NZ,1779865.0,233.48,3,True,
2026-09-13T05:05:15.920466+00:00,50000,BNZ,1778015.0,243.63,4,True,
2026-09-13T05:05:15.920466+00:00,50000,KiwiBank,1774904.75,260.7,5,True,
2026-09-13T05:05:15.920466+00:00,50000,OFX,1762590.0,328.28,6,True,
2026-09-14T02:30:45.009809+00:00,200,Wise,7203.18,112.58,1,True,
2026-09-14T02:30:45.009809+00:00,200,BNZ,7161.42,169.9,2,True,
2026-09-14T02:30:45.009809+00:00,200,Westpac NZ,7101.98,251.49,3,True,
2026-09-14T02:30:45.009809+00:00,200,ASB NZ,6966.03,438.1,4,True,
2026-09-14T02:30:45.009809+00:00,200,PayPal,6701.97,800.56,5,True,
2026-09-14T02:30:45.009809+00:00,200,KiwiBank,6396.18,1220.31,6,True,
2026-09-14T02:30:45.009809+00:00,1000,Wise,36185.86,65.92,1,True,
2026-09-14T02:30:45.009809+00:00,1000,BNZ,35807.08,169.91,2,True,
2026-09-14T02:30:45.009809+00:00,1000,ASB NZ,35544.61,241.96,3,True,
2026-09-14T02:30:45.009809+00:00,1000,Westpac NZ,35509.88,251.5,4,True,
2026-09-14T02:30:45.009809+00:00,1000,KiwiBank,34823.64,439.89,5,True,
2026-09-14T02:30:45.009809+00:00,1000,OFX,34710.03,471.08,6,True,
2026-09-14T02:30:45.009809+00:00,1000,PayPal,34480.74,534.03,7,True,
2026-09-14T02:30:45.009809+00:00,5000,Wise,181096.35,56.75,1,True,
2026-09-14T02:30:45.009809+00:00,5000,BNZ,179035.42,169.91,2,True,
2026-09-14T02:30:45.009809+00:00,5000,ASB NZ,178437.53,202.73,3,True,
2026-09-14T02:30:45.009809+00:00,5000,Westpac NZ,177549.38,251.5,4,True,
2026-09-14T02:30:45.009809+00:00,5000,KiwiBank,176960.93,283.81,5,True,
2026-09-14T02:30:45.009809+00:00,5000,OFX,175236.47,378.49,6,True,
2026-09-14T02:30:45.009809+00:00,5000,PayPal,173374.58,480.72,7,True,
2026-09-14T02:30:45.009809+00:00,25000,Wise,905651.72,54.88,1,True,
2026-09-14T02:30:45.009809+00:00,25000,BNZ,895177.11,169.91,2,True,
2026-09-14T02:30:45.009809+00:00,25000,ASB NZ,892902.13,194.89,3,True,
2026-09-14T02:30:45.009809+00:00,25000,Westpac NZ,887746.88,251.5,4,True,
2026-09-14T02:30:45.009809+00:00,25000,KiwiBank,887647.37,252.59,5,True,
2026-09-14T02:30:45.009809+00:00,25000,OFX,885968.13,271.03,6,True,
2026-09-14T02:30:45.009809+00:00,25000,PayPal,867843.76,470.06,7,True,
2026-09-14T02:30:45.009809+00:00,50000,Wise,1811585.12,53.34,1,True,
2026-09-14T02:30:45.009809+00:00,50000,BNZ,1790354.22,169.91,2,True,
2026-09-14T02:30:45.009809+00:00,50000,ASB NZ,1785982.88,193.91,3,True,
2026-09-14T02:30:45.009809+00:00,50000,KiwiBank,1776005.43,248.69,4,True,
2026-09-14T02:30:45.009809+00:00,50000,Westpac NZ,1775493.77,251.5,5,True,
2026-09-14T02:30:45.009809+00:00,50000,OFX,1771936.27,271.03,6,True,
2026-09-14T03:05:19.763565+00:00,200,Wise,7195.86,122.63,1,True,
2026-09-14T03:05:19.763565+00:00,200,BNZ,7141.69,196.98,2,True,
2026-09-14T03:05:19.763565+00:00,200,Westpac NZ,7086.78,272.36,3,True,
2026-09-14T03:05:19.763565+00:00,200,ASB NZ,6966.31,437.72,4,True,
2026-09-14T03:05:19.763565+00:00,200,PayPal,6691.6,814.8,5,True,
2026-09-14T03:05:19.763565+00:00,200,KiwiBank,6393.89,1223.45,6,True,
2026-09-14T03:05:19.763565+00:00,1000,Wise,36152.15,75.17,1,True,
2026-09-14T03:05:19.763565+00:00,1000,BNZ,35708.47,196.98,2,True,
2026-09-14T03:05:19.763565+00:00,1000,ASB NZ,35546.04,241.57,3,True,
2026-09-14T03:05:19.763565+00:00,1000,Westpac NZ,35433.91,272.35,4,True,
2026-09-14T03:05:19.763565+00:00,1000,KiwiBank,34811.2,443.31,5,True,
2026-09-14T03:05:19.763565+00:00,1000,OFX,34635.55,491.53,6,True,
2026-09-14T03:05:19.763565+00:00,1000,PayPal,34427.35,548.68,7,True,
2026-09-14T03:05:19.763565+00:00,5000,Wise,180912.24,66.86,1,True,
2026-09-14T03:05:19.763565+00:00,5000,BNZ,178542.36,196.98,2,True,
2026-09-14T03:05:19.763565+00:00,5000,ASB NZ,178444.67,202.34,3,True,
2026-09-14T03:05:19.763565+00:00,5000,Westpac NZ,177169.53,272.35,4,True,
2026-09-14T03:05:19.763565+00:00,5000,KiwiBank,176897.72,287.28,5,True,
2026-09-14T03:05:19.763565+00:00,5000,OFX,174860.45,399.14,6,True,
2026-09-14T03:05:19.763565+00:00,5000,PayPal,173106.1,495.46,7,True,
2026-09-14T03:05:19.763565+00:00,25000,Wise,904730.99,64.99,1,True,
2026-09-14T03:05:19.763565+00:00,25000,ASB NZ,892937.85,194.5,2,True,
2026-09-14T03:05:19.763565+00:00,25000,BNZ,892711.82,196.98,3,True,
2026-09-14T03:05:19.763565+00:00,25000,KiwiBank,887330.34,256.07,4,True,
2026-09-14T03:05:19.763565+00:00,25000,Westpac NZ,885847.63,272.35,5,True,
2026-09-14T03:05:19.763565+00:00,25000,OFX,884069.13,291.88,6,True,
2026-09-14T03:05:19.763565+00:00,25000,PayPal,866499.88,484.82,7,True,
2026-09-14T03:05:19.763565+00:00,50000,Wise,1809741.58,63.46,1,True,
2026-09-14T03:05:19.763565+00:00,50000,ASB NZ,1786054.32,193.51,2,True,
2026-09-14T03:05:19.763565+00:00,50000,BNZ,1785423.63,196.98,3,True,
2026-09-14T03:05:19.763565+00:00,50000,KiwiBank,1775371.11,252.17,4,True,
2026-09-14T03:05:19.763565+00:00,50000,Westpac NZ,1771695.26,272.35,5,True,
2026-09-14T03:05:19.763565+00:00,50000,OFX,1768138.27,291.88,6,True,
2026-09-14T04:05:19.063393+00:00,200,Wise,7195.74,122.79,1,True,
2026-09-14T04:05:19.063393+00:00,200,BNZ,7140.34,198.84,2,True,
2026-09-14T04:05:19.063393+00:00,200,Westpac NZ,7080.65,280.77,3,True,
2026-09-14T04:05:19.063393+00:00,200,ASB NZ,6958.31,448.7,4,True,
2026-09-14T04:05:19.063393+00:00,200,PayPal,6694.08,811.39,5,True,
2026-09-14T04:05:19.063393+00:00,200,KiwiBank,6389.17,1229.93,6,True,
2026-09-14T04:05:19.063393+00:00,1000,Wise,36148.48,76.18,1,True,
2026-09-14T04:05:19.063393+00:00,1000,BNZ,35701.71,198.83,2,True,
2026-09-14T04:05:19.063393+00:00,1000,ASB NZ,35505.24,252.77,3,True,
2026-09-14T04:05:19.063393+00:00,1000,Westpac NZ,35403.25,280.77,4,True,
2026-09-14T04:05:19.063393+00:00,1000,KiwiBank,34785.5,450.36,5,True,
2026-09-14T04:05:19.063393+00:00,1000,OFX,34606.41,499.53,6,True,
2026-09-14T04:05:19.063393+00:00,1000,PayPal,34440.1,545.18,7,True,
2026-09-14T04:05:19.063393+00:00,5000,Wise,180909.26,67.02,1,True,
2026-09-14T04:05:19.063393+00:00,5000,BNZ,178508.54,198.83,2,True,
2026-09-14T04:05:19.063393+00:00,5000,ASB NZ,178239.89,213.58,3,True,
2026-09-14T04:05:19.063393+00:00,5000,Westpac NZ,177016.25,280.77,4,True,
2026-09-14T04:05:19.063393+00:00,5000,KiwiBank,176767.12,294.45,5,True,
2026-09-14T04:05:19.063393+00:00,5000,OFX,174713.33,407.21,6,True,
2026-09-14T04:05:19.063393+00:00,5000,PayPal,173170.22,491.94,7,True,
2026-09-14T04:05:19.063393+00:00,25000,Wise,904716.06,65.16,1,True,
2026-09-14T04:05:19.063393+00:00,25000,BNZ,892542.7,198.83,2,True,
2026-09-14T04:05:19.063393+00:00,25000,ASB NZ,891913.12,205.75,3,True,
2026-09-14T04:05:19.063393+00:00,25000,KiwiBank,886675.25,263.27,4,True,
2026-09-14T04:05:19.063393+00:00,25000,Westpac NZ,885081.25,280.77,5,True,
2026-09-14T04:05:19.063393+00:00,25000,OFX,883324.59,300.06,6,True,
2026-09-14T04:05:19.063393+00:00,25000,PayPal,866820.82,481.29,7,True,
2026-09-14T04:05:19.063393+00:00,50000,Wise,1809710.98,63.63,1,True,
2026-09-14T04:05:19.063393+00:00,50000,BNZ,1785085.4,198.83,2,True,
2026-09-14T04:05:19.063393+00:00,50000,ASB NZ,1784004.66,204.77,3,True,
2026-09-14T04:05:19.063393+00:00,50000,KiwiBank,1774060.4,259.37,4,True,
2026-09-14T04:05:19.063393+00:00,50000,Westpac NZ,1770162.5,280.77,5,True,
2026-09-14T04:05:19.063393+00:00,50000,OFX,1766649.18,300.06,6,True,
2026-09-14T07:06:35.602712+00:00,200,Wise,7191.74,128.28,1,True,
2026-09-14T07:06:35.602712+00:00,200,BNZ,7131.7,210.7,2,True,
2026-09-14T07:06:35.602712+00:00,200,Westpac NZ,7070.85,294.22,3,True,
2026-09-14T07:06:35.602712+00:00,200,ASB NZ,6957.17,450.26,4,True,
2026-09-14T07:06:35.602712+00:00,200,PayPal,6689.27,818.0,5,True,
2026-09-14T07:06:35.602712+00:00,200,KiwiBank,6381.03,1241.1,6,True,
2026-09-14T07:06:35.602712+00:00,1000,Wise,36133.36,80.33,1,True,
2026-09-14T07:06:35.602712+00:00,1000,BNZ,35658.5,210.7,2,True,
2026-09-14T07:06:35.602712+00:00,1000,ASB NZ,35499.4,254.37,3,True,
2026-09-14T07:06:35.602712+00:00,1000,Westpac NZ,35354.26,294.22,4,True,
2026-09-14T07:06:35.602712+00:00,1000,KiwiBank,34741.14,462.54,5,True,
2026-09-14T07:06:35.602712+00:00,1000,OFX,34584.62,505.51,6,True,
2026-09-14T07:06:35.602712+00:00,1000,PayPal,34415.37,551.97,7,True,
2026-09-14T07:06:35.602712+00:00,5000,Wise,180808.74,72.54,1,True,
2026-09-14T07:06:35.602712+00:00,5000,BNZ,178292.48,210.7,2,True,
2026-09-14T07:06:35.602712+00:00,5000,ASB NZ,178210.56,215.2,3,True,
2026-09-14T07:06:35.602712+00:00,5000,Westpac NZ,176771.29,294.22,4,True,
2026-09-14T07:06:35.602712+00:00,5000,KiwiBank,176541.72,306.82,5,True,
2026-09-14T07:06:35.602712+00:00,5000,OFX,174603.33,413.25,6,True,
2026-09-14T07:06:35.602712+00:00,5000,PayPal,173045.88,498.77,7,True,
2026-09-14T07:06:35.602712+00:00,25000,Wise,904213.4,70.68,1,True,
2026-09-14T07:06:35.602712+00:00,25000,ASB NZ,891766.35,207.36,2,True,
2026-09-14T07:06:35.602712+00:00,25000,BNZ,891462.38,210.7,3,True,
2026-09-14T07:06:35.602712+00:00,25000,KiwiBank,885544.61,275.68,4,True,
2026-09-14T07:06:35.602712+00:00,25000,Westpac NZ,883856.47,294.22,5,True,
2026-09-14T07:06:35.602712+00:00,25000,OFX,882767.77,306.17,6,True,
2026-09-14T07:06:35.602712+00:00,25000,PayPal,866198.45,488.13,7,True,
2026-09-14T07:06:35.602712+00:00,50000,Wise,1808705.14,69.15,1,True,
2026-09-14T07:06:35.602712+00:00,50000,ASB NZ,1783711.09,206.38,2,True,
